,subject_id_within_expert_type,trial_nr,block_nr,instr_type,trial_type,catch_trial,batch,layer,kernel_size,channel,query_order,correct,conf_rating,RT,timeout,response,correct_response,query_image_a,query_image_b,old_trial_nr,old_block_nr,seed,unit_name,abs_conf_rating,subject_id
863,6,119,9,natural,main,False,7,layer_4,2,channel_0,min_max,True,3,1.79618501663208,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_7/max_9.png,,,42,"4c, 5x5 ",3,6
864,6,120,9,natural,main,False,7,layer_8,3,channel_0,min_max,False,-2,6.7340381145477295,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_7/max_9.png,,,42,"5b, P ",2,6
865,6,121,9,natural,main,False,7,layer_7,2,channel_0,min_max,True,3,2.9470551013946533,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_2/channel_0/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_2/channel_0/natural_images/batch_7/max_9.png,,,42,"5a, 5x5 ",3,6
866,6,122,9,natural,main,False,7,layer_6,2,channel_0,min_max,True,2,6.51347017288208,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_7/max_9.png,,,42,"4e, 5x5 ",2,6
867,6,123,9,natural,main,False,7,layer_0,3,channel_0,max_min,True,-2,8.245910167694094,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_7/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_7/min_0.png,,,42,"3a, P ",2,6
868,6,124,9,natural,main,False,7,layer_0,2,channel_0,max_min,True,-1,5.857367992401122,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_7/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_7/min_0.png,,,42,"3a, 5x5 ",1,6
869,6,125,9,natural,main,False,7,layer_4,1,channel_0,min_max,True,3,1.63643217086792,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_1/channel_0/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_1/channel_0/natural_images/batch_7/max_9.png,,,42,"4c, 3x3 ",3,6
870,6,126,9,natural,main,True,0,layer_p,p,channel_p,min_max,True,3,0.950087070465088,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_p/kernel_size_p/channel_p/natural_images/batch_0/min_1.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_p/kernel_size_p/channel_p/natural_images/batch_0/max_2.png,,,42,"layer_p, p ",3,6
871,6,127,9,natural,main,False,7,layer_2,1,channel_0,max_min,False,3,1.6139891147613523,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_7/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_7/min_0.png,,,42,"4a, 3x3 ",3,6
872,6,128,10,optimized,main,False,8,layer_2,0,channel_0,min_max,True,2,3.661174058914185,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_0/channel_0/natural_images/batch_8/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_0/channel_0/natural_images/batch_8/max_9.png,,,42,"4a, 1x1 ",2,6
873,6,129,10,optimized,main,False,8,layer_5,1,channel_0,min_max,True,2,4.183299064636231,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_1/channel_0/natural_images/batch_8/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_1/channel_0/natural_images/batch_8/max_9.png,,,42,"4d, 3x3 ",2,6
874,6,130,10,optimized,main,True,0,layer_k,k,channel_k,max_min,True,-3,1.190476894378662,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_k/kernel_size_k/channel_k/optimized_images/max_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_k/kernel_size_k/channel_k/optimized_images/min_9.png,,,42,"layer_k, k ",3,6
875,6,131,10,optimized,main,False,8,layer_7,3,channel_0,max_min,True,-1,10.123385190963743,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_3/channel_0/natural_images/batch_8/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_3/channel_0/natural_images/batch_8/min_0.png,,,42,"5a, P ",1,6
876,6,132,10,optimized,main,False,8,layer_1,3,channel_1,min_max,False,-2,9.483296155929564,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_1/natural_images/batch_8/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_1/natural_images/batch_8/max_9.png,,,42,"3b, P int.",2,6
877,6,133,10,optimized,main,False,8,layer_4,3,channel_1,min_max,True,3,2.697378158569336,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_1/natural_images/batch_8/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_1/natural_images/batch_8/max_9.png,,,42,"4c, P int.",3,6
878,6,134,10,optimized,main,False,8,layer_8,2,channel_0,max_min,True,-1,7.205318927764893,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_2/channel_0/natural_images/batch_8/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_2/channel_0/natural_images/batch_8/min_0.png,,,42,"5b, 5x5 ",1,6
879,6,135,10,optimized,main,False,8,layer_1,1,channel_0,max_min,True,-2,3.766701221466065,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_1/channel_0/natural_images/batch_8/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_1/channel_0/natural_images/batch_8/min_0.png,,,42,"3b, 3x3 ",2,6
880,6,136,10,optimized,main,False,8,layer_4,3,channel_0,min_max,True,2,2.640131950378418,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_8/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_8/max_9.png,,,42,"4c, P ",2,6
881,6,137,10,optimized,main,False,8,layer_1,0,channel_0,max_min,True,-3,4.074592113494873,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_0/channel_0/natural_images/batch_8/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_0/channel_0/natural_images/batch_8/min_0.png,,,42,"3b, 1x1 ",3,6
882,6,138,10,optimized,main,False,8,layer_4,2,channel_0,min_max,True,3,3.611501216888428,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_8/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_8/max_9.png,,,42,"4c, 5x5 ",3,6
883,6,139,10,optimized,main,True,0,layer_s,s,channel_s,max_min,True,-3,3.554192066192627,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_s/kernel_size_s/channel_s/optimized_images/max_1.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_s/kernel_size_s/channel_s/optimized_images/min_8.png,,,42,"layer_s, s ",3,6
884,6,140,10,optimized,main,False,8,layer_3,1,channel_0,min_max,True,3,6.663773059844972,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_1/channel_0/natural_images/batch_8/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_1/channel_0/natural_images/batch_8/max_9.png,,,42,"4b, 3x3 ",3,6
885,6,141,10,optimized,main,False,8,layer_8,0,channel_0,min_max,False,-1,7.502892017364503,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_0/channel_0/natural_images/batch_8/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_0/channel_0/natural_images/batch_8/max_9.png,,,42,"5b, 1x1 ",1,6
886,6,142,10,optimized,main,False,8,layer_7,2,channel_0,min_max,True,3,3.47286319732666,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_2/channel_0/natural_images/batch_8/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_2/channel_0/natural_images/batch_8/max_9.png,,,42,"5a, 5x5 ",3,6
887,6,143,10,optimized,main,True,0,layer_v,v,channel_v,min_max,True,2,13.686177968978882,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_v/kernel_size_v/channel_v/optimized_images/min_3.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_v/kernel_size_v/channel_v/optimized_images/max_7.png,,,42,"layer_v, v ",2,6
888,6,144,10,optimized,main,False,8,layer_5,3,channel_1,max_min,True,-3,6.563613176345825,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_3/channel_1/natural_images/batch_8/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_3/channel_1/natural_images/batch_8/min_0.png,,,42,"4d, P int.",3,6
889,6,145,10,optimized,main,False,8,layer_5,3,channel_0,max_min,True,-3,2.0334622859954834,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_3/channel_0/natural_images/batch_8/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_3/channel_0/natural_images/batch_8/min_0.png,,,42,"4d, P ",3,6
890,6,146,11,none_post,main,False,6,layer_8,1,channel_0,min_max,False,-1,3.1995630264282227,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_1/channel_0/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_1/channel_0/natural_images/batch_6/max_9.png,,,42,"5b, 3x3 ",1,6
891,6,147,11,none_post,main,False,6,layer_3,0,channel_0,max_min,False,2,1.262369155883789,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_0/channel_0/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_0/channel_0/natural_images/batch_6/min_0.png,,,42,"4b, 1x1 ",2,6
892,6,148,11,none_post,main,False,6,layer_0,2,channel_0,max_min,False,1,1.8356580734252932,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_6/min_0.png,,,42,"3a, 5x5 ",1,6
893,6,149,11,none_post,main,False,6,layer_1,2,channel_0,max_min,False,3,1.1107690334320068,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_2/channel_0/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_2/channel_0/natural_images/batch_6/min_0.png,,,42,"3b, 5x5 ",3,6
894,6,150,11,none_post,main,False,6,layer_4,2,channel_0,min_max,True,1,2.977174997329712,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_6/max_9.png,,,42,"4c, 5x5 ",1,6
895,6,151,11,none_post,main,False,6,layer_6,1,channel_0,max_min,True,-2,1.8270430564880369,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_1/channel_0/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_1/channel_0/natural_images/batch_6/min_0.png,,,42,"4e, 3x3 ",2,6
896,6,152,11,none_post,main,False,6,layer_2,3,channel_1,max_min,False,2,1.14621901512146,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_3/channel_1/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_3/channel_1/natural_images/batch_6/min_0.png,,,42,"4a, P int.",2,6
897,6,153,11,none_post,main,False,6,layer_1,3,channel_0,min_max,False,-2,0.9098079204559326,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_0/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_0/natural_images/batch_6/max_9.png,,,42,"3b, P ",2,6
898,6,154,11,none_post,main,False,6,layer_7,0,channel_0,min_max,False,-1,1.944629192352295,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_0/channel_0/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_0/channel_0/natural_images/batch_6/max_9.png,,,42,"5a, 1x1 ",1,6
899,6,155,11,none_post,main,False,6,layer_5,1,channel_0,max_min,True,-1,1.0603821277618408,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_1/channel_0/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_1/channel_0/natural_images/batch_6/min_0.png,,,42,"4d, 3x3 ",1,6
900,6,156,11,none_post,main,False,6,layer_7,3,channel_0,min_max,False,-1,2.360896110534668,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_3/channel_0/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_3/channel_0/natural_images/batch_6/max_9.png,,,42,"5a, P ",1,6
901,6,157,12,none_post,main,False,6,layer_7,3,channel_1,min_max,False,-1,2.781541109085083,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_3/channel_1/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_3/channel_1/natural_images/batch_6/max_9.png,,,42,"5a, P int.",1,6
902,6,158,12,none_post,main,False,6,layer_5,3,channel_1,min_max,True,1,1.5358920097351074,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_3/channel_1/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_3/channel_1/natural_images/batch_6/max_9.png,,,42,"4d, P int.",1,6
903,6,159,12,none_post,main,False,6,layer_0,0,channel_0,min_max,False,-1,1.7041239738464355,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_0/channel_0/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_0/channel_0/natural_images/batch_6/max_9.png,,,42,"3a, 1x1 ",1,6
904,6,160,12,none_post,main,False,6,layer_5,2,channel_0,min_max,True,1,0.8296680450439453,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_2/channel_0/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_2/channel_0/natural_images/batch_6/max_9.png,,,42,"4d, 5x5 ",1,6
905,6,161,12,none_post,main,False,6,layer_6,3,channel_1,min_max,False,-1,1.235570192337036,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_3/channel_1/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_3/channel_1/natural_images/batch_6/max_9.png,,,42,"4e, P int.",1,6
906,6,162,12,none_post,main,False,6,layer_3,1,channel_0,max_min,False,1,0.6025562286376953,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_1/channel_0/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_1/channel_0/natural_images/batch_6/min_0.png,,,42,"4b, 3x3 ",1,6
907,6,163,12,none_post,main,False,6,layer_5,3,channel_0,min_max,False,-1,0.627284049987793,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_3/channel_0/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_3/channel_0/natural_images/batch_6/max_9.png,,,42,"4d, P ",1,6
908,6,164,12,none_post,main,False,6,layer_1,1,channel_0,max_min,True,-1,2.2101259231567383,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_1/channel_0/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_1/channel_0/natural_images/batch_6/min_0.png,,,42,"3b, 3x3 ",1,6
909,6,165,12,none_post,main,False,6,layer_8,3,channel_1,max_min,True,-1,0.9602792263031006,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_3/channel_1/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_3/channel_1/natural_images/batch_6/min_0.png,,,42,"5b, P int.",1,6
910,6,166,12,none_post,main,False,6,layer_0,3,channel_1,max_min,False,1,1.0522410869598389,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_1/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_1/natural_images/batch_6/min_0.png,,,42,"3a, P int.",1,6
911,6,167,12,none_post,main,False,6,layer_3,2,channel_0,min_max,True,2,0.7547981739044191,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_2/channel_0/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_2/channel_0/natural_images/batch_6/max_9.png,,,42,"4b, 5x5 ",2,6
912,6,168,13,none_pre,repeated,False,6,layer_7,2,channel_0,max_min,False,2,0.7024421691894531,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_2/channel_0/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_2/channel_0/natural_images/batch_6/min_0.png,10.0,1.0,42,"5a, 5x5 ",2,6
913,6,169,13,none_post,repeated,False,6,layer_5,2,channel_0,min_max,True,1,0.5019071102142334,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_2/channel_0/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_2/channel_0/natural_images/batch_6/max_9.png,160.0,12.0,42,"4d, 5x5 ",1,6
914,6,170,13,none_post,repeated,False,6,layer_0,3,channel_1,max_min,True,-1,0.9122991561889648,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_1/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_1/natural_images/batch_6/min_0.png,166.0,12.0,42,"3a, P int.",1,6
915,6,171,13,none_post,repeated,False,6,layer_1,2,channel_0,min_max,True,1,1.293565273284912,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_2/channel_0/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_2/channel_0/natural_images/batch_6/max_9.png,149.0,11.0,42,"3b, 5x5 ",1,6
916,6,172,13,none_pre,repeated,False,6,layer_2,1,channel_0,min_max,True,1,0.8772320747375488,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_6/max_9.png,9.0,1.0,42,"4a, 3x3 ",1,6
917,6,173,13,none_post,repeated,False,6,layer_7,3,channel_1,max_min,True,-1,0.8769500255584717,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_3/channel_1/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_3/channel_1/natural_images/batch_6/min_0.png,157.0,12.0,42,"5a, P int.",1,6
918,6,174,14,natural,repeated,False,7,layer_0,1,channel_0,min_max,True,3,4.901093244552612,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_1/channel_0/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_1/channel_0/natural_images/batch_7/max_9.png,82.0,7.0,42,"3a, 3x3 ",3,6
919,6,175,14,natural,repeated,False,7,layer_0,3,channel_1,min_max,True,2,3.849207162857056,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_1/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_3/channel_1/natural_images/batch_7/max_9.png,40.0,5.0,42,"3a, P int.",2,6
920,6,176,14,natural,repeated,False,7,layer_5,2,channel_0,min_max,True,2,3.4403300285339355,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_2/channel_0/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_2/channel_0/natural_images/batch_7/max_9.png,50.0,5.0,42,"4d, 5x5 ",2,6
921,6,177,14,natural,repeated,False,7,layer_0,2,channel_0,min_max,True,2,1.952178239822388,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_7/max_9.png,124.0,9.0,42,"3a, 5x5 ",2,6
922,6,178,14,natural,repeated,False,7,layer_3,2,channel_0,min_max,True,3,1.1697192192077637,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_2/channel_0/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_2/channel_0/natural_images/batch_7/max_9.png,115.0,9.0,42,"4b, 5x5 ",3,6
923,6,179,14,natural,repeated,False,7,layer_7,2,channel_0,min_max,True,3,1.3394410610198977,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_2/channel_0/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_2/channel_0/natural_images/batch_7/max_9.png,121.0,9.0,42,"5a, 5x5 ",3,6
924,6,180,15,optimized,repeated,False,8,layer_8,2,channel_0,max_min,False,2,6.377084255218506,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_2/channel_0/natural_images/batch_8/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_2/channel_0/natural_images/batch_8/min_0.png,134.0,10.0,42,"5b, 5x5 ",2,6
925,6,181,15,optimized,repeated,False,8,layer_4,3,channel_1,min_max,True,3,0.9586582183837892,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_1/natural_images/batch_8/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_1/natural_images/batch_8/max_9.png,133.0,10.0,42,"4c, P int.",3,6
926,6,182,15,optimized,repeated,False,8,layer_6,1,channel_0,min_max,True,3,2.306343078613281,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_1/channel_0/natural_images/batch_8/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_1/channel_0/natural_images/batch_8/max_9.png,64.0,6.0,42,"4e, 3x3 ",3,6
927,6,183,15,optimized,repeated,False,8,layer_7,3,channel_0,max_min,False,2,2.1909439563751216,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_3/channel_0/natural_images/batch_8/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_3/channel_0/natural_images/batch_8/min_0.png,131.0,10.0,42,"5a, P ",2,6
928,6,184,15,optimized,repeated,False,8,layer_3,1,channel_0,min_max,True,3,1.358186960220337,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_1/channel_0/natural_images/batch_8/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_1/channel_0/natural_images/batch_8/max_9.png,140.0,10.0,42,"4b, 3x3 ",3,6
929,6,185,15,optimized,repeated,False,8,layer_4,2,channel_0,min_max,True,3,2.430194139480591,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_8/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_8/max_9.png,138.0,10.0,42,"4c, 5x5 ",3,6
930,8,0,0,none_pre,practice,False,0,layer_u,u,channel_u,max_min,False,1,7.19854211807251,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_u/kernel_size_u/channel_u/natural_images/batch_0/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_u/kernel_size_u/channel_u/natural_images/batch_0/min_0.png,,,42,"layer_u, u ",1,8
931,8,1,0,none_pre,practice,False,0,layer_s,s,channel_s,max_min,True,-1,2.2434184551239014,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_s/kernel_size_s/channel_s/natural_images/batch_0/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_s/kernel_size_s/channel_s/natural_images/batch_0/min_0.png,,,42,"layer_s, s ",1,8
932,8,2,0,none_pre,practice,False,0,layer_v,v,channel_v,max_min,True,-1,2.57586932182312,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_v/kernel_size_v/channel_v/natural_images/batch_0/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_v/kernel_size_v/channel_v/natural_images/batch_0/min_0.png,,,42,"layer_v, v ",1,8
933,8,3,0,none_pre,practice,False,0,layer_w,w,channel_w,max_min,True,-1,1.0572402477264404,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_w/kernel_size_w/channel_w/natural_images/batch_0/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_w/kernel_size_w/channel_w/natural_images/batch_0/min_0.png,,,42,"layer_w, w ",1,8
934,8,4,0,none_pre,practice,False,0,layer_t,t,channel_t,max_min,False,1,0.9997351169586182,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_t/kernel_size_t/channel_t/natural_images/batch_0/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_t/kernel_size_t/channel_t/natural_images/batch_0/min_0.png,,,42,"layer_t, t ",1,8
